player_name,team_name,shots,goals,mean_distance,mean_angle,mean_xg,box_share,central_share,big_chance_share,header_share,penalty_share,first_touch_share,goal_rate,cluster,pc1,pc2
Jurriën Timber,Arsenal,25,3,11.245875669976645,0.6868346201556331,0.30075983544488544,0.96,0.84,0.32,0.44,0.0,0.84,0.12,2,2.3786264217119717,1.5039382656056302
Dan Ballard,Sunderland,24,2,11.016226299062998,0.7332452912779431,0.32951853801701997,0.9583333333333334,1.0,0.3333333333333333,0.75,0.0,0.9583333333333334,0.08333333333333333,2,3.659737555977525,2.774013644787849
Gabriel Martinelli,Arsenal,24,1,14.001231549347603,0.7862653429643566,0.40591804496254413,0.9166666666666666,0.875,0.2916666666666667,0.20833333333333334,0.0,0.6666666666666666,0.041666666666666664,2,1.4167194040159816,0.5030515491564641
Malick Thiaw,Newcastle,24,4,10.485817897746946,0.5248408642387877,0.5300798909385195,0.9166666666666666,1.0,0.375,0.625,0.0,0.8333333333333334,0.16666666666666666,2,4.803859551701688,1.3459654648723987
Martín Zubimendi,Arsenal,24,5,15.058055927490324,0.4302113875517761,0.29752520649698827,0.7083333333333334,0.9583333333333334,0.125,0.25,0.0,0.6666666666666666,0.20833333333333334,2,1.023095887592093,1.6566590262051857
Pascal Struijk,Leeds,24,0,10.169043318686898,0.47023446888259635,0.32892917471878613,0.9583333333333334,0.9583333333333334,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,2,3.159996642863387,4.305522294824816
Yerson Mosquera,Wolves,23,2,20.95209546018154,0.5553931626609616,0.3383161738010946,0.8695652173913043,0.8260869565217391,0.08695652173913043,0.6086956521739131,0.0,0.9130434782608695,0.08695652173913043,2,0.9132578398477461,2.599592876279202
Virgil van Dijk,Liverpool,22,3,10.512347858614563,0.4732376108165355,0.3716267513754438,0.9090909090909091,0.9545454545454546,0.3181818181818182,0.7727272727272727,0.0,0.8636363636363636,0.13636363636363635,2,3.8973573841016895,2.7291632703143063
Joshua Zirkzee,Man Utd,21,2,14.087035494069525,0.546599003823274,0.37741529716228783,0.8571428571428571,0.9047619047619048,0.19047619047619047,0.3333333333333333,0.0,0.7142857142857143,0.09523809523809523,2,1.575177782216879,1.6337763071349525
Lukas Nmecha,Leeds,21,6,12.835110835125016,0.5451528024751915,0.5343771455422863,1.0,0.8571428571428571,0.5238095238095238,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,2,4.738046008337377,-3.1167935385986345
Mikel Merino,Arsenal,21,4,14.197242663399786,0.5490577985889491,0.4341687136409063,0.8095238095238095,0.9523809523809523,0.3333333333333333,0.38095238095238093,0.0,0.8571428571428571,0.19047619047619047,2,3.0832983505059612,1.1277059692510434
Valentín Castellanos,West Ham,21,2,14.627690719109886,0.7758254506657452,0.3390897919965148,0.9047619047619048,0.8571428571428571,0.2857142857142857,0.3333333333333333,0.0,0.7142857142857143,0.09523809523809523,2,1.4364839443157555,0.9281859794229963
Brian Brobbey,Sunderland,20,5,13.929628171625447,0.7088838100220565,0.4673429237839361,1.0,0.95,0.35,0.25,0.0,0.6,0.25,2,3.0912932513356552,-0.5599599835249405
Lesley Ugochukwu,Burnley,20,3,16.950092439631607,0.47932953926765753,0.36993394704389837,0.65,0.95,0.2,0.2,0.0,0.5,0.15,2,0.6221992986970226,0.9492819761120418
Michael Keane,Everton,20,3,12.59258718080589,0.4377202653015437,0.32539668844810227,0.8,1.0,0.25,0.4,0.0,0.9,0.15,2,2.569449456769699,2.568431844868315
